id_detalle,id_venta,id_producto,id_promocion,cantidad,precio_unitario_venta,descuento_aplicado,subtotal_linea
17259,4497,782,,2,4918.39,0.00,9836.78
17260,4497,565,,5,14779.58,0.00,73897.90
17261,4498,668,,1,9175.27,0.00,9175.27
17262,4498,229,,4,15317.64,0.00,61270.56
17263,4499,732,,5,4758.32,0.00,23791.60
17264,4499,575,,3,11200.83,0.00,33602.49
17265,4499,578,10,2,13674.66,10939.73,16409.59
17266,4499,116,,2,9617.18,0.00,19234.36
17267,4499,541,,4,3264.35,0.00,13057.40
17268,4500,520,,4,12779.90,0.00,51119.60
17269,4500,694,,4,2329.32,0.00,9317.28
17270,4500,582,,5,18700.97,0.00,93504.85
17271,4500,206,,4,20780.27,0.00,83121.08
17272,4500,442,,3,9965.93,0.00,29897.79
17273,4501,457,43,1,8154.21,2446.26,5707.95
17274,4501,765,,3,8813.00,0.00,26439.00
17275,4501,267,,2,9372.26,0.00,18744.52
17276,4501,735,,1,875.06,0.00,875.06
17277,4501,640,,1,4709.80,0.00,4709.80
17278,4501,440,43,1,21975.69,6592.71,15382.98
17279,4501,678,,2,15937.31,0.00,31874.62
17280,4502,211,,2,628.17,0.00,1256.34
17281,4502,564,,2,3909.63,0.00,7819.26
17282,4503,726,4,1,19403.91,1940.39,17463.52
17283,4503,797,,2,7945.73,0.00,15891.46
17284,4503,521,,3,13098.79,0.00,39296.37
17285,4503,522,,1,16704.29,0.00,16704.29
17286,4503,87,4,4,9632.33,3852.93,34676.39
17287,4503,208,,2,11096.76,0.00,22193.52
17288,4503,625,,3,3984.89,0.00,11954.67
17289,4503,781,,1,4257.11,0.00,4257.11
17290,4504,72,,4,7623.06,0.00,30492.24
17291,4504,515,,2,15681.68,0.00,31363.36
17292,4505,250,,5,20601.00,0.00,103005.00
17293,4505,52,,1,15972.54,0.00,15972.54
17294,4505,291,24,1,2809.88,702.47,2107.41
17295,4506,701,,3,22493.77,0.00,67481.31
17296,4507,271,,1,3231.83,0.00,3231.83
17297,4507,357,,4,8267.07,0.00,33068.28
17298,4508,311,,2,16304.63,0.00,32609.26
17299,4508,153,,4,6865.04,0.00,27460.16
17300,4508,292,,4,13469.24,0.00,53876.96
17301,4509,304,,2,3665.26,0.00,7330.52
17302,4509,299,,3,14881.17,0.00,44643.51
17303,4509,82,,2,15006.56,0.00,30013.12
17304,4510,539,,1,760.58,0.00,760.58
17305,4510,593,,3,16461.58,0.00,49384.74
17306,4510,576,,1,1329.76,0.00,1329.76
17307,4510,542,,4,3884.76,0.00,15539.04
17308,4510,384,,1,2074.68,0.00,2074.68
17309,4510,798,,1,6722.10,0.00,6722.10
17310,4511,79,,2,8831.19,0.00,17662.38
17311,4511,784,,1,2596.62,0.00,2596.62
17312,4511,621,,5,10257.62,0.00,51288.10
17313,4511,690,,2,3200.68,0.00,6401.36
17314,4512,168,,3,385.55,0.00,1156.65
17315,4512,702,,1,22921.82,0.00,22921.82
17316,4513,302,,1,11743.55,0.00,11743.55
17317,4513,433,,1,5342.01,0.00,5342.01
17318,4514,549,,2,8321.83,0.00,16643.66
17319,4514,572,,1,1707.68,0.00,1707.68
17320,4515,591,,5,17265.41,0.00,86327.05
17321,4515,268,,4,659.63,0.00,2638.52
17322,4515,325,,5,1965.65,0.00,9828.25
17323,4515,256,,1,17738.61,0.00,17738.61
17324,4515,96,,3,7542.60,0.00,22627.80
17325,4516,192,,2,11150.95,0.00,22301.90
17326,4516,615,,1,15919.14,0.00,15919.14
17327,4517,685,,1,16453.68,0.00,16453.68
17328,4517,640,,1,4709.80,0.00,4709.80
17329,4518,219,,1,23819.81,0.00,23819.81
17330,4518,24,,1,5674.56,0.00,5674.56
17331,4518,588,,3,4403.33,0.00,13209.99
17332,4518,322,,1,2058.53,0.00,2058.53
17333,4518,720,,5,14314.87,0.00,71574.35
17334,4519,70,,3,20619.12,0.00,61857.36
17335,4519,527,,2,8808.32,0.00,17616.64
17336,4519,682,,1,10409.88,0.00,10409.88
17337,4520,89,,2,4877.96,0.00,9755.92
17338,4520,686,,1,4619.70,0.00,4619.70
17339,4521,53,,5,17963.81,0.00,89819.05
17340,4521,111,,5,7257.40,0.00,36287.00
17341,4521,253,,2,13071.96,0.00,26143.92
17342,4521,774,,1,17529.60,0.00,17529.60
17343,4521,65,,2,24508.26,0.00,49016.52
17344,4521,726,,1,19403.91,0.00,19403.91
17345,4522,221,39,2,3179.69,317.97,6041.41
17346,4522,537,,5,8839.81,0.00,44199.05
17347,4522,697,,3,4850.20,0.00,14550.60
17348,4522,796,,2,7877.58,0.00,15755.16
17349,4522,427,,3,5125.58,0.00,15376.74
17350,4522,704,,1,646.92,0.00,646.92
17351,4522,229,,1,15317.64,0.00,15317.64
17352,4523,743,,2,16006.46,0.00,32012.92
17353,4523,11,,3,7133.14,0.00,21399.42
17354,4524,77,,2,6180.20,0.00,12360.40
17355,4524,660,,3,2904.98,0.00,8714.94
17356,4524,738,,3,5575.92,0.00,16727.76
17357,4524,235,,2,20725.29,0.00,41450.58
17358,4524,412,,2,10904.99,0.00,21809.98
17359,4524,729,,2,18466.15,0.00,36932.30
17360,4525,283,,4,19241.44,0.00,76965.76
17361,4525,209,,1,6915.80,0.00,6915.80
17362,4525,363,,4,11863.69,0.00,47454.76
17363,4525,506,,1,17861.77,0.00,17861.77
17364,4525,400,,5,14035.00,0.00,70175.00
17365,4525,66,,2,20243.09,0.00,40486.18
17366,4525,461,,1,20033.72,0.00,20033.72
17367,4526,746,,1,9380.44,0.00,9380.44
17368,4526,553,,4,23528.82,0.00,94115.28
17369,4526,1,,1,18290.92,0.00,18290.92
17370,4527,70,,1,20619.12,0.00,20619.12
17371,4527,679,,4,15710.50,0.00,62842.00
17372,4527,19,,1,1272.91,0.00,1272.91
17373,4527,121,,3,16197.47,0.00,48592.41
17374,4527,264,,2,2354.48,0.00,4708.96
17375,4527,754,,1,15735.31,0.00,15735.31
17376,4528,795,,1,5293.17,0.00,5293.17
17377,4528,137,,2,3680.63,0.00,7361.26
17378,4528,359,,1,8849.01,0.00,8849.01
17379,4528,645,,2,4439.86,0.00,8879.72
17380,4528,185,,5,5503.47,0.00,27517.35
17381,4529,121,,4,16197.47,0.00,64789.88
17382,4529,417,43,1,5349.73,1604.92,3744.81
17383,4529,495,,2,18118.16,0.00,36236.32
17384,4529,448,1,2,10243.99,10243.99,10243.99
17385,4529,437,,3,4844.96,0.00,14534.88
17386,4530,634,,1,15702.68,0.00,15702.68
17387,4530,343,,1,9601.68,0.00,9601.68
17388,4531,448,,1,10243.99,0.00,10243.99
17389,4531,380,,1,5494.02,0.00,5494.02
17390,4531,319,,1,22342.63,0.00,22342.63
17391,4531,671,,3,10188.35,0.00,30565.05
17392,4531,434,,3,3786.59,0.00,11359.77
17393,4531,54,,2,499.99,0.00,999.98
17394,4531,757,,1,22218.70,0.00,22218.70
17395,4532,216,,4,9039.31,0.00,36157.24
17396,4532,372,,1,16958.10,0.00,16958.10
17397,4532,120,,2,2379.14,0.00,4758.28
17398,4532,137,,5,3680.63,0.00,18403.15
17399,4532,312,,1,5470.42,0.00,5470.42
17400,4532,457,,4,8154.21,0.00,32616.84
17401,4532,162,,1,18970.71,0.00,18970.71
17402,4533,222,,1,14748.06,0.00,14748.06
17403,4533,162,,4,18970.71,0.00,75882.84
17404,4534,135,,1,5136.37,0.00,5136.37
17405,4534,65,,1,24508.26,0.00,24508.26
17406,4534,680,,4,19057.23,0.00,76228.92
17407,4535,249,,1,8860.68,0.00,8860.68
17408,4535,592,,5,16840.15,0.00,84200.75
17409,4535,724,,1,16408.11,0.00,16408.11
17410,4535,263,7,2,4609.64,3687.71,5531.57
17411,4535,539,,1,760.58,0.00,760.58
17412,4535,639,,1,16955.50,0.00,16955.50
17413,4536,403,,5,9478.67,0.00,47393.35
17414,4536,186,,5,7580.95,0.00,37904.75
17415,4536,728,,1,2176.82,0.00,2176.82
17416,4536,602,,3,2865.71,0.00,8597.13
17417,4537,233,,5,9485.31,0.00,47426.55
17418,4537,567,,2,4859.76,0.00,9719.52
17419,4537,431,,1,18890.98,0.00,18890.98
17420,4537,191,,1,1593.81,0.00,1593.81
17421,4537,81,,3,2964.97,0.00,8894.91
17422,4538,380,,4,5494.02,0.00,21976.08
17423,4538,609,,1,2298.17,0.00,2298.17
17424,4538,250,,1,20601.00,0.00,20601.00
17425,4538,625,,2,3984.89,0.00,7969.78
17426,4538,632,,3,12006.42,0.00,36019.26
17427,4539,446,,4,7664.46,0.00,30657.84
17428,4539,234,,2,16914.32,0.00,33828.64
17429,4539,689,,2,17652.61,0.00,35305.22
17430,4539,31,,1,15162.35,0.00,15162.35
17431,4540,206,,2,20780.27,0.00,41560.54
17432,4540,763,,4,14874.33,0.00,59497.32
17433,4540,677,,1,15528.02,0.00,15528.02
17434,4541,261,,5,15170.71,0.00,75853.55
17435,4541,633,,1,17259.47,0.00,17259.47
17436,4542,255,,1,10090.24,0.00,10090.24
17437,4542,219,,3,23819.81,0.00,71459.43
17438,4543,651,,5,2675.66,0.00,13378.30
17439,4543,368,,1,8033.54,0.00,8033.54
17440,4543,486,,3,22844.78,0.00,68534.34
17441,4543,619,,2,17451.79,0.00,34903.58
17442,4543,544,,2,2474.38,0.00,4948.76
17443,4543,511,,1,23621.83,0.00,23621.83
17444,4543,236,,4,14595.54,0.00,58382.16
17445,4544,780,,3,20708.52,0.00,62125.56
17446,4544,746,,4,9380.44,0.00,37521.76
17447,4544,390,,1,1763.44,0.00,1763.44
17448,4544,501,,2,1519.45,0.00,3038.90
17449,4544,245,,1,11341.17,0.00,11341.17
17450,4544,411,,1,11941.88,0.00,11941.88
17451,4544,559,,1,6986.26,0.00,6986.26
17452,4544,67,,1,16483.18,0.00,16483.18
17453,4545,265,,1,4332.22,0.00,4332.22
17454,4545,229,,3,15317.64,0.00,45952.92
17455,4545,575,,2,11200.83,0.00,22401.66
17456,4546,300,,1,8739.91,0.00,8739.91
17457,4546,263,,1,4609.64,0.00,4609.64
17458,4546,5,,5,9282.04,0.00,46410.20
17459,4547,499,,1,12264.50,0.00,12264.50
17460,4547,53,,1,17963.81,0.00,17963.81
17461,4547,208,50,1,11096.76,554.84,10541.92
17462,4547,366,,3,2672.08,0.00,8016.24
17463,4547,451,,2,21768.59,0.00,43537.18
17464,4547,413,,2,20954.20,0.00,41908.40
17465,4547,744,,1,780.08,0.00,780.08
17466,4547,665,,1,5258.83,0.00,5258.83
17467,4548,534,,2,20967.63,0.00,41935.26
17468,4548,51,,1,2703.68,0.00,2703.68
17469,4548,417,,2,5349.73,0.00,10699.46
17470,4549,407,,2,24282.96,0.00,48565.92
17471,4549,678,,3,15937.31,0.00,47811.93
17472,4549,534,,1,20967.63,0.00,20967.63
17473,4549,496,,1,17653.02,0.00,17653.02
17474,4550,71,,2,11304.51,0.00,22609.02
17475,4550,22,,1,16955.62,0.00,16955.62
17476,4550,236,,2,14595.54,0.00,29191.08
17477,4550,364,,1,18152.61,0.00,18152.61
17478,4550,394,,3,10242.66,0.00,30727.98
17479,4551,245,,2,11341.17,0.00,22682.34
17480,4551,637,,1,16763.27,0.00,16763.27
17481,4551,211,,5,628.17,0.00,3140.85
17482,4551,509,,2,1780.33,0.00,3560.66
17483,4551,309,,1,12792.44,0.00,12792.44
17484,4551,392,,2,2423.65,0.00,4847.30
17485,4552,300,,4,8739.91,0.00,34959.64
17486,4552,685,,4,16453.68,0.00,65814.72
17487,4552,29,,2,6494.00,0.00,12988.00
17488,4553,248,,1,12802.17,0.00,12802.17
17489,4553,486,,2,22844.78,0.00,45689.56
17490,4554,556,,1,15138.89,0.00,15138.89
17491,4554,792,,1,26114.07,0.00,26114.07
17492,4554,199,,4,8788.89,0.00,35155.56
17493,4554,346,,1,11692.83,0.00,11692.83
17494,4555,393,,2,10417.44,0.00,20834.88
17495,4555,442,,3,9965.93,0.00,29897.79
17496,4555,722,,5,16847.57,0.00,84237.85
17497,4555,462,,5,19983.67,0.00,99918.35
17498,4555,634,,1,15702.68,0.00,15702.68
17499,4555,341,,5,19257.80,0.00,96289.00
17500,4556,12,,5,10940.37,0.00,54701.85
17501,4556,438,,1,16462.06,0.00,16462.06
17502,4556,190,,2,8082.17,0.00,16164.34
17503,4556,700,,1,7786.28,0.00,7786.28
17504,4556,756,,3,14212.40,0.00,42637.20
17505,4556,671,,1,10188.35,0.00,10188.35
17506,4556,342,,1,2777.33,0.00,2777.33
17507,4557,469,,1,1617.18,0.00,1617.18
17508,4557,316,,1,5707.98,0.00,5707.98
17509,4558,309,,4,12792.44,0.00,51169.76
17510,4558,181,,1,14383.29,0.00,14383.29
17511,4558,307,,3,1218.87,0.00,3656.61
17512,4558,330,,1,23192.53,0.00,23192.53
17513,4558,703,,1,18945.60,0.00,18945.60
17514,4558,83,,3,11455.86,0.00,34367.58
17515,4558,627,,1,15309.14,0.00,15309.14
17516,4558,724,,4,16408.11,0.00,65632.44
17517,4559,99,,1,6346.85,0.00,6346.85
17518,4559,654,,2,3133.69,0.00,6267.38
17519,4559,567,,1,4859.76,0.00,4859.76
17520,4559,363,,4,11863.69,0.00,47454.76
17521,4559,266,,5,5786.67,0.00,28933.35
17522,4560,744,,1,780.08,0.00,780.08
17523,4560,239,,3,2610.00,0.00,7830.00
17524,4560,348,,5,3240.63,0.00,16203.15
17525,4561,750,,3,17082.98,0.00,51248.94
17526,4561,653,,2,22783.49,0.00,45566.98
17527,4561,147,,1,5057.44,0.00,5057.44
17528,4561,235,,3,20725.29,0.00,62175.87
17529,4561,151,,2,8063.68,0.00,16127.36
17530,4562,484,,2,16691.10,0.00,33382.20
17531,4562,668,,3,9175.27,0.00,27525.81
17532,4562,690,,2,3200.68,0.00,6401.36
17533,4563,97,,4,19978.16,0.00,79912.64
17534,4563,633,,3,17259.47,0.00,51778.41
17535,4563,42,,1,16216.21,0.00,16216.21
17536,4564,321,,3,3189.27,0.00,9567.81
17537,4564,359,,2,8849.01,0.00,17698.02
17538,4564,417,,2,5349.73,0.00,10699.46
17539,4564,674,,2,12391.51,0.00,24783.02
17540,4564,710,,1,8217.99,0.00,8217.99
17541,4565,746,,3,9380.44,0.00,28141.32
17542,4566,379,,3,21026.85,0.00,63080.55
17543,4566,142,,3,11846.64,0.00,35539.92
17544,4566,634,,1,15702.68,0.00,15702.68
17545,4567,55,,3,2063.08,0.00,6189.24
17546,4568,640,,1,4709.80,0.00,4709.80
17547,4568,302,,4,11743.55,0.00,46974.20
17548,4568,601,,3,15325.83,0.00,45977.49
17549,4568,213,,3,6460.81,0.00,19382.43
17550,4568,250,,4,20601.00,0.00,82404.00
17551,4568,447,,1,18754.55,0.00,18754.55
17552,4569,352,,1,19243.90,0.00,19243.90
17553,4569,368,,3,8033.54,0.00,24100.62
17554,4570,456,,2,23708.00,0.00,47416.00
17555,4570,240,,1,1122.96,0.00,1122.96
17556,4570,216,,1,9039.31,0.00,9039.31
17557,4571,244,,3,9688.32,0.00,29064.96
17558,4571,251,,1,8940.07,0.00,8940.07
17559,4571,689,,1,17652.61,0.00,17652.61
17560,4571,330,23,5,23192.53,46385.06,69577.59
17561,4571,427,,3,5125.58,0.00,15376.74
17562,4571,449,,3,12837.95,0.00,38513.85
17563,4571,313,,1,4556.41,0.00,4556.41
17564,4572,784,,2,2596.62,0.00,5193.24
17565,4572,64,,2,9659.21,0.00,19318.42
17566,4572,370,,1,14961.40,0.00,14961.40
17567,4572,137,,2,3680.63,0.00,7361.26
17568,4573,380,,4,5494.02,0.00,21976.08
17569,4573,213,,5,6460.81,0.00,32304.05
17570,4573,93,,4,11191.25,0.00,44765.00
17571,4573,363,,2,11863.69,0.00,23727.38
17572,4574,197,,1,15346.31,0.00,15346.31
17573,4574,326,35,4,3716.60,4459.92,10406.48
17574,4574,346,,2,11692.83,0.00,23385.66
17575,4575,26,,3,18520.57,0.00,55561.71
17576,4575,409,,1,15290.66,0.00,15290.66
17577,4575,458,,1,9953.71,0.00,9953.71
17578,4576,325,,1,1965.65,0.00,1965.65
17579,4576,719,,3,18275.41,0.00,54826.23
17580,4576,688,,1,10360.93,0.00,10360.93
17581,4576,652,,2,650.12,0.00,1300.24
17582,4576,475,,1,2254.17,0.00,2254.17
17583,4576,452,,4,19277.38,0.00,77109.52
17584,4576,107,,4,15810.29,0.00,63241.16
17585,4576,138,,4,19101.89,0.00,76407.56
17586,4577,209,,3,6915.80,0.00,20747.40
17587,4577,116,,1,9617.18,0.00,9617.18
17588,4577,487,,2,16209.31,0.00,32418.62
17589,4578,571,,1,9782.07,0.00,9782.07
17590,4578,291,,1,2809.88,0.00,2809.88
17591,4579,74,,1,3449.12,0.00,3449.12
17592,4579,211,,4,628.17,0.00,2512.68
17593,4579,39,,4,4019.59,0.00,16078.36
17594,4579,48,,1,4853.25,0.00,4853.25
17595,4579,362,,3,2599.55,0.00,7798.65
17596,4580,279,,4,17165.05,0.00,68660.20
17597,4580,637,,5,16763.27,0.00,83816.35
17598,4581,736,,1,19383.36,0.00,19383.36
17599,4581,182,,3,18351.60,0.00,55054.80
17600,4582,222,,1,14748.06,0.00,14748.06
17601,4582,683,,2,17404.69,0.00,34809.38
17602,4582,767,,2,15348.12,0.00,30696.24
17603,4583,151,,1,8063.68,0.00,8063.68
17604,4583,597,,3,1311.69,0.00,3935.07
17605,4583,457,,1,8154.21,0.00,8154.21
17606,4584,573,,1,4173.73,0.00,4173.73
17607,4584,55,,2,2063.08,0.00,4126.16
17608,4584,260,,5,9022.87,0.00,45114.35
17609,4584,447,,2,18754.55,0.00,37509.10
17610,4585,444,,3,3163.39,0.00,9490.17
17611,4585,381,,1,8089.18,0.00,8089.18
17612,4585,516,,1,2252.46,0.00,2252.46
17613,4585,360,,3,3613.79,0.00,10841.37
17614,4586,689,,3,17652.61,0.00,52957.83
17615,4586,564,,1,3909.63,0.00,3909.63
17616,4586,739,,3,17513.67,0.00,52541.01
17617,4586,694,,1,2329.32,0.00,2329.32
17618,4586,695,,2,3665.99,0.00,7331.98
17619,4587,685,,1,16453.68,0.00,16453.68
17620,4587,560,,1,4796.33,0.00,4796.33
17621,4588,22,,4,16955.62,0.00,67822.48
17622,4588,690,,5,3200.68,0.00,16003.40
17623,4589,290,,3,15874.05,0.00,47622.15
17624,4589,368,,1,8033.54,0.00,8033.54
17625,4589,785,,1,5452.57,0.00,5452.57
17626,4589,703,,1,18945.60,0.00,18945.60
17627,4590,5,,1,9282.04,0.00,9282.04
17628,4590,794,,1,8841.34,0.00,8841.34
17629,4590,460,,2,23547.95,0.00,47095.90
17630,4590,528,44,1,8143.78,2443.13,5700.65
17631,4590,424,,4,15449.37,0.00,61797.48
17632,4591,676,,3,6272.05,0.00,18816.15
17633,4591,670,,1,9409.44,0.00,9409.44
17634,4591,630,,1,1562.23,0.00,1562.23
17635,4591,643,,5,2097.40,0.00,10487.00
17636,4592,277,,4,3799.36,0.00,15197.44
17637,4592,330,23,1,23192.53,9277.01,13915.52
17638,4592,168,,1,385.55,0.00,385.55
17639,4592,405,,1,4453.80,0.00,4453.80
17640,4592,464,,2,16876.34,0.00,33752.68
17641,4592,515,,5,15681.68,0.00,78408.40
17642,4592,92,,3,12434.19,0.00,37302.57
17643,4593,489,,3,18364.32,0.00,55092.96
17644,4593,421,,2,11408.27,0.00,22816.54
17645,4593,324,,2,14391.05,0.00,28782.10
17646,4594,437,,1,4844.96,0.00,4844.96
17647,4594,771,,5,1352.51,0.00,6762.55
17648,4594,73,,3,9757.25,0.00,29271.75
17649,4594,800,,1,16757.86,0.00,16757.86
17650,4594,405,,2,4453.80,0.00,8907.60
17651,4594,658,,2,3297.16,0.00,6594.32
17652,4595,301,,1,5912.70,0.00,5912.70
17653,4595,165,,2,11618.72,0.00,23237.44
17654,4595,178,,5,17432.73,0.00,87163.65
17655,4595,504,,2,1134.65,0.00,2269.30
17656,4595,21,,5,21073.08,0.00,105365.40
17657,4595,664,,1,4080.65,0.00,4080.65
17658,4596,214,,1,3139.56,0.00,3139.56
17659,4596,358,,3,6682.11,0.00,20046.33
17660,4596,283,,1,19241.44,0.00,19241.44
17661,4596,511,,5,23621.83,0.00,118109.15
17662,4596,245,,1,11341.17,0.00,11341.17
17663,4597,793,,1,8730.54,0.00,8730.54
17664,4597,225,,3,11284.98,0.00,33854.94
17665,4597,770,,1,5856.17,0.00,5856.17
17666,4597,123,,2,18265.37,0.00,36530.74
17667,4597,72,,1,7623.06,0.00,7623.06
17668,4597,85,,5,15292.44,0.00,76462.20
17669,4598,624,,1,11396.25,0.00,11396.25
17670,4598,549,,4,8321.83,0.00,33287.32
17671,4599,41,,4,15451.15,0.00,61804.60
17672,4600,89,,1,4877.96,0.00,4877.96
17673,4600,295,,1,1952.50,0.00,1952.50
17674,4600,268,,2,659.63,0.00,1319.26
17675,4600,463,,2,6516.61,0.00,13033.22
17676,4600,378,,1,3890.70,0.00,3890.70
17677,4601,75,,2,2636.11,0.00,5272.22
17678,4601,183,,4,22409.17,0.00,89636.68
17679,4601,689,,1,17652.61,0.00,17652.61
17680,4601,163,,2,3582.26,0.00,7164.52
17681,4601,670,,4,9409.44,0.00,37637.76
17682,4602,303,,1,14539.86,0.00,14539.86
17683,4602,379,,1,21026.85,0.00,21026.85
17684,4602,465,,1,11187.39,0.00,11187.39
17685,4603,560,,3,4796.33,0.00,14388.99
17686,4604,234,,2,16914.32,0.00,33828.64
17687,4604,670,,1,9409.44,0.00,9409.44
17688,4604,470,,3,2653.01,0.00,7959.03
17689,4604,698,,1,15681.56,0.00,15681.56
17690,4604,315,,1,4096.44,0.00,4096.44
17691,4604,693,,1,3679.91,0.00,3679.91
17692,4605,384,,2,2074.68,0.00,4149.36
17693,4605,521,,1,13098.79,0.00,13098.79
17694,4605,349,,1,8207.40,0.00,8207.40
17695,4605,549,,3,8321.83,0.00,24965.49
17696,4605,331,,3,16630.49,0.00,49891.47
17697,4605,517,,5,6939.49,0.00,34697.45
17698,4605,588,,2,4403.33,0.00,8806.66
17699,4606,229,,1,15317.64,0.00,15317.64
17700,4606,19,,1,1272.91,0.00,1272.91
17701,4606,358,,5,6682.11,0.00,33410.55
17702,4607,757,,3,22218.70,0.00,66656.10
17703,4607,116,,1,9617.18,0.00,9617.18
17704,4608,570,,1,10664.50,0.00,10664.50
17705,4608,347,,2,13391.47,0.00,26782.94
17706,4608,447,,1,18754.55,0.00,18754.55
17707,4608,360,43,4,3613.79,4336.55,10118.61
17708,4608,580,,1,4463.54,0.00,4463.54
17709,4608,392,,5,2423.65,0.00,12118.25
17710,4608,789,,1,5979.40,0.00,5979.40
17711,4609,466,,2,2317.39,0.00,4634.78
17712,4609,594,,4,17788.32,0.00,71153.28
17713,4609,294,,3,15725.66,0.00,47176.98
17714,4610,739,,2,17513.67,0.00,35027.34
17715,4610,522,,1,16704.29,0.00,16704.29
17716,4610,796,,3,7877.58,0.00,23632.74
17717,4610,419,,1,13963.71,0.00,13963.71
17718,4610,300,,3,8739.91,0.00,26219.73
17719,4610,237,,3,14594.09,0.00,43782.27
17720,4611,92,,2,12434.19,0.00,24868.38
17721,4611,299,,3,14881.17,0.00,44643.51
17722,4611,506,,3,17861.77,0.00,53585.31
17723,4612,515,,2,15681.68,0.00,31363.36
17724,4612,76,,2,1919.86,0.00,3839.72
17725,4612,521,,1,13098.79,0.00,13098.79
17726,4612,176,,4,3287.37,0.00,13149.48
17727,4613,203,,1,14407.01,0.00,14407.01
17728,4613,418,,1,19489.21,0.00,19489.21
17729,4613,493,,1,3215.08,0.00,3215.08
17730,4613,384,,1,2074.68,0.00,2074.68
17731,4614,499,,4,12264.50,0.00,49058.00
17732,4615,577,,1,15306.64,0.00,15306.64
17733,4615,250,,2,20601.00,0.00,41202.00
17734,4615,726,,4,19403.91,0.00,77615.64
17735,4615,341,,4,19257.80,0.00,77031.20
17736,4615,791,,4,8853.81,0.00,35415.24
17737,4616,344,,1,584.66,0.00,584.66
17738,4616,226,,2,15299.53,0.00,30599.06
17739,4616,732,,1,4758.32,0.00,4758.32
17740,4616,793,,4,8730.54,0.00,34922.16
17741,4617,358,,1,6682.11,0.00,6682.11
17742,4617,104,,1,10704.08,0.00,10704.08
17743,4617,388,,1,11569.34,0.00,11569.34
17744,4618,430,,1,18657.04,0.00,18657.04
17745,4619,647,,1,13834.45,0.00,13834.45
17746,4619,678,,1,15937.31,0.00,15937.31
17747,4619,774,,2,17529.60,0.00,35059.20
17748,4619,35,,3,19301.86,0.00,57905.58
17749,4619,502,,1,6646.69,0.00,6646.69
17750,4620,276,,2,3381.56,0.00,6763.12
17751,4620,658,,3,3297.16,0.00,9891.48
17752,4620,176,,4,3287.37,0.00,13149.48
17753,4620,351,,2,18401.72,0.00,36803.44
17754,4620,558,,5,20112.12,0.00,100560.60
17755,4620,686,,2,4619.70,0.00,9239.40
17756,4620,646,,1,6023.64,0.00,6023.64
17757,4620,228,,1,20581.92,0.00,20581.92
17758,4621,59,,1,15121.06,0.00,15121.06
17759,4621,734,,1,21342.22,0.00,21342.22
17760,4621,614,,4,20635.64,0.00,82542.56
17761,4621,616,,2,8045.38,0.00,16090.76
17762,4621,289,39,1,10474.99,523.75,9951.24
17763,4622,588,,1,4403.33,0.00,4403.33
17764,4622,461,,5,20033.72,0.00,100168.60
17765,4623,130,,2,12778.59,0.00,25557.18
17766,4623,231,,1,2237.23,0.00,2237.23
17767,4623,638,,1,6935.09,0.00,6935.09
17768,4623,418,,3,19489.21,0.00,58467.63
17769,4624,549,,3,8321.83,0.00,24965.49
17770,4624,113,,3,23877.20,0.00,71631.60
17771,4624,428,,4,1221.09,0.00,4884.36
17772,4624,685,,1,16453.68,0.00,16453.68
17773,4624,224,,2,2591.76,0.00,5183.52
17774,4624,77,,1,6180.20,0.00,6180.20
17775,4624,726,,1,19403.91,0.00,19403.91
17776,4625,20,,5,7173.42,0.00,35867.10
17777,4625,796,,3,7877.58,0.00,23632.74
17778,4625,74,,4,3449.12,0.00,13796.48
17779,4626,623,,1,5555.20,0.00,5555.20
17780,4626,402,,3,7358.98,0.00,22076.94
17781,4626,448,26,3,10243.99,3073.20,27658.77
17782,4626,570,,2,10664.50,0.00,21329.00
17783,4627,742,,2,15873.45,0.00,31746.90
17784,4627,288,,2,21274.81,0.00,42549.62
17785,4627,9,,1,13670.26,0.00,13670.26
17786,4627,290,,3,15874.05,0.00,47622.15
17787,4627,680,,1,19057.23,0.00,19057.23
17788,4627,336,,5,19858.43,0.00,99292.15
17789,4628,782,,3,4918.39,0.00,14755.17
17790,4628,251,,2,8940.07,0.00,17880.14
17791,4628,2,,2,4129.65,0.00,8259.30
17792,4629,408,,1,17752.68,0.00,17752.68
17793,4629,586,,1,7450.26,0.00,7450.26
17794,4629,270,,2,15669.40,0.00,31338.80
17795,4629,531,,2,8618.89,0.00,17237.78
17796,4630,644,,3,21406.19,0.00,64218.57
17797,4631,168,,2,385.55,0.00,771.10
17798,4631,538,,1,12431.87,0.00,12431.87
17799,4632,529,,2,10857.10,0.00,21714.20
17800,4632,351,,1,18401.72,0.00,18401.72
17801,4633,308,,3,17428.91,0.00,52286.73
17802,4633,52,,2,15972.54,0.00,31945.08
17803,4633,367,,1,17328.47,0.00,17328.47
17804,4634,702,,1,22921.82,0.00,22921.82
17805,4634,493,,1,3215.08,0.00,3215.08
17806,4634,239,,4,2610.00,0.00,10440.00
17807,4634,764,,1,23107.83,0.00,23107.83
17808,4635,62,,2,7635.78,0.00,15271.56
17809,4636,675,,3,9257.40,0.00,27772.20
17810,4636,499,,2,12264.50,0.00,24529.00
17811,4636,186,,1,7580.95,0.00,7580.95
17812,4636,270,,4,15669.40,0.00,62677.60
17813,4637,40,,2,16432.43,0.00,32864.86
17814,4637,475,,2,2254.17,0.00,4508.34
17815,4638,110,,4,3652.47,0.00,14609.88
