id_inventario,id_producto,id_sucursal,fecha,stock_actual,stock_minimo,entradas_dia,salidas_dia
2689,465,9,2025-12-25,197,14,41,13
2690,13,9,2025-12-25,87,5,18,51
2691,433,2,2025-12-25,181,17,15,13
2692,188,15,2025-12-25,49,28,37,57
2693,81,14,2025-12-25,112,17,12,34
2694,702,10,2025-12-25,159,11,36,49
2695,132,1,2025-12-25,184,9,3,34
2696,682,6,2025-12-25,82,13,19,52
2697,628,4,2025-12-25,108,15,28,21
2698,57,11,2025-12-25,38,22,37,4
2699,604,15,2025-12-25,76,13,46,2
2700,796,2,2025-12-25,128,17,37,45
2701,794,13,2025-12-25,93,11,2,37
2702,586,6,2025-12-25,119,16,11,10
2703,358,11,2025-12-25,120,23,20,1
2704,358,10,2025-12-25,144,12,48,42
2705,627,12,2025-12-25,121,5,0,39
2706,783,3,2025-12-25,180,8,16,27
2707,494,15,2025-12-25,155,13,12,8
2708,66,13,2025-12-25,56,20,43,59
2709,441,15,2025-12-25,22,15,8,53
2710,678,15,2025-12-25,160,30,6,8
2711,560,6,2025-12-25,31,26,32,9
2712,225,4,2025-12-25,55,6,9,24
2713,389,3,2025-12-25,105,21,9,34
2714,598,12,2025-12-25,143,28,26,6
2715,183,3,2025-12-25,115,7,33,7
2716,311,8,2025-12-25,55,21,29,31
2717,94,3,2025-12-25,84,15,32,38
2718,527,8,2025-12-25,40,21,38,27
2719,381,2,2025-12-25,201,21,43,14
2720,533,2,2025-12-25,173,17,48,42
2721,585,4,2025-12-25,140,24,17,44
2722,214,8,2025-12-25,99,6,45,30
2723,480,5,2025-12-25,106,7,34,56
2724,696,1,2025-12-25,164,19,23,47
2725,6,12,2025-12-25,212,13,20,22
2726,25,7,2025-12-25,165,5,33,5
2727,674,8,2025-12-25,108,26,26,49
2728,604,14,2025-12-25,126,24,41,1
2729,631,10,2025-12-25,139,21,7,29
2730,323,4,2025-12-25,197,13,10,53
2731,348,15,2025-12-25,191,5,44,39
2732,353,6,2025-12-25,60,17,48,14
2733,172,10,2025-12-25,2,8,0,25
2734,651,4,2025-12-25,2,16,17,9
2735,96,3,2025-12-25,44,6,34,4
2736,736,5,2025-12-25,29,25,7,12
2737,572,15,2025-12-25,113,8,17,4
2738,736,6,2025-12-25,160,29,42,17
2739,278,15,2025-12-25,190,7,41,10
2740,494,13,2025-12-25,22,19,4,50
2741,669,9,2025-12-25,168,14,22,15
2742,67,5,2025-12-25,87,9,21,11
2743,432,8,2025-12-25,82,5,20,16
2744,164,8,2025-12-25,172,6,5,29
2745,167,8,2025-12-25,117,14,38,31
2746,783,10,2025-12-25,163,26,23,44
2747,529,8,2025-12-25,198,12,40,24
2748,330,8,2025-12-25,226,30,16,1
2749,442,12,2025-12-25,38,25,4,57
2750,261,11,2025-12-25,181,28,21,52
2751,579,7,2025-12-25,57,29,39,59
2752,263,2,2025-12-25,89,27,23,36
2753,152,7,2025-12-25,72,21,18,8
2754,331,14,2025-12-25,47,5,38,13
2755,511,5,2025-12-25,201,12,9,27
2756,499,1,2025-12-25,120,12,18,12
2757,452,3,2025-12-25,127,17,4,35
2758,443,11,2025-12-25,127,19,16,51
2759,61,2,2025-12-25,175,15,13,22
2760,9,9,2025-12-25,103,23,43,37
2761,210,2,2025-12-25,80,17,34,3
2762,544,11,2025-12-25,69,24,10,26
2763,153,12,2025-12-25,160,12,22,57
2764,397,10,2025-12-25,129,14,39,20
2765,681,15,2025-12-25,214,23,28,46
2766,482,12,2025-12-25,64,22,16,20
2767,7,9,2025-12-25,193,20,7,12
2768,369,14,2025-12-25,129,21,27,15
2769,109,13,2025-12-25,47,28,46,45
2770,36,9,2025-12-25,70,13,15,52
2771,58,1,2025-12-25,208,15,15,26
2772,534,2,2025-12-25,27,19,25,42
2773,67,13,2025-12-25,21,28,48,17
2774,515,3,2025-12-25,149,27,33,28
2775,495,6,2025-12-25,180,25,23,46
2776,201,2,2025-12-25,200,26,33,59
2777,630,6,2025-12-25,76,24,43,7
2778,341,3,2025-12-25,202,10,3,2
2779,607,14,2025-12-25,219,24,7,35
2780,129,5,2025-12-25,6,6,46,59
2781,152,15,2025-12-25,162,27,9,39
2782,69,2,2025-12-25,122,27,19,4
2783,687,2,2025-12-25,84,9,14,3
2784,13,10,2025-12-25,30,20,7,46
2785,43,5,2025-12-25,220,20,44,54
2786,184,13,2025-12-25,124,20,35,52
2787,369,11,2025-12-25,7,9,36,59
2788,518,3,2025-12-25,193,8,48,39
2789,19,9,2025-12-25,9,5,6,60
2790,732,11,2025-12-25,219,28,47,50
2791,731,3,2025-12-25,216,17,44,18
2792,123,3,2025-12-25,28,6,10,2
2793,38,15,2025-12-25,83,7,27,32
2794,227,4,2025-12-25,120,24,40,44
2795,22,9,2025-12-25,177,24,13,32
2796,19,11,2025-12-25,20,14,29,23
2797,259,14,2025-12-25,167,24,25,50
2798,261,14,2025-12-25,53,20,29,60
2799,181,11,2025-12-25,42,28,43,17
2800,38,10,2025-12-25,199,22,48,13
2801,592,3,2025-12-24,53,15,48,50
2802,719,12,2025-12-24,10,30,34,19
2803,485,11,2025-12-24,104,9,20,48
2804,237,2,2025-12-24,121,27,38,37
2805,374,5,2025-12-24,4,8,45,15
2806,418,14,2025-12-24,117,18,8,22
2807,278,13,2025-12-24,129,17,1,26
2808,42,9,2025-12-24,150,29,10,48
2809,458,13,2025-12-24,125,16,21,54
2810,675,4,2025-12-24,19,23,31,16
2811,432,13,2025-12-24,95,12,16,54
2812,192,9,2025-12-24,171,9,16,23
2813,395,2,2025-12-24,175,26,32,39
2814,90,12,2025-12-24,136,13,43,41
2815,57,14,2025-12-24,51,17,13,11
2816,166,1,2025-12-24,22,19,27,20
2817,513,5,2025-12-24,47,6,48,40
2818,499,3,2025-12-24,12,18,2,19
2819,294,9,2025-12-24,51,9,19,11
2820,492,13,2025-12-24,85,8,1,30
2821,538,7,2025-12-24,12,23,20,4
2822,497,7,2025-12-24,184,30,49,17
2823,51,5,2025-12-24,41,17,44,53
2824,198,5,2025-12-24,176,15,39,43
2825,100,3,2025-12-24,182,20,28,24
2826,140,10,2025-12-24,174,12,1,60
2827,87,11,2025-12-24,29,28,39,13
2828,528,12,2025-12-24,120,30,36,58
2829,125,15,2025-12-24,204,29,31,58
2830,123,15,2025-12-24,13,5,25,3
2831,128,3,2025-12-24,138,24,15,59
2832,13,1,2025-12-24,167,18,42,40
2833,286,1,2025-12-24,175,27,19,19
2834,281,9,2025-12-24,175,30,35,12
2835,105,1,2025-12-24,219,27,10,43
2836,97,5,2025-12-24,58,21,25,1
2837,621,14,2025-12-24,83,28,47,3
2838,608,15,2025-12-24,225,28,50,44
2839,274,9,2025-12-24,172,13,38,1
2840,527,1,2025-12-24,210,15,42,54
2841,465,4,2025-12-24,83,6,36,17
2842,543,8,2025-12-24,49,15,14,44
2843,341,7,2025-12-24,14,30,10,13
2844,404,2,2025-12-24,206,17,43,36
2845,237,6,2025-12-24,156,12,14,57
2846,784,4,2025-12-24,94,29,40,18
2847,132,10,2025-12-24,90,11,39,13
2848,192,4,2025-12-24,119,21,49,28
2849,67,2,2025-12-24,165,15,30,32
2850,57,10,2025-12-24,199,21,48,11
2851,800,12,2025-12-24,205,20,6,21
2852,792,10,2025-12-24,107,23,17,59
2853,559,14,2025-12-24,185,24,39,52
2854,140,15,2025-12-24,202,5,7,2
2855,697,6,2025-12-24,158,6,17,30
2856,41,1,2025-12-24,107,13,38,41
2857,116,11,2025-12-24,187,7,39,56
2858,30,11,2025-12-24,49,16,36,1
2859,38,6,2025-12-24,127,6,38,56
2860,108,12,2025-12-24,141,13,39,48
2861,536,7,2025-12-24,77,27,24,18
2862,26,15,2025-12-24,146,9,44,45
2863,442,8,2025-12-24,148,7,44,25
2864,403,3,2025-12-24,215,15,50,36
2865,604,1,2025-12-24,35,20,37,60
2866,14,7,2025-12-24,209,27,3,42
2867,538,2,2025-12-24,176,6,50,15
2868,69,7,2025-12-24,182,27,12,6
2869,511,6,2025-12-24,101,29,42,55
2870,128,14,2025-12-24,60,19,46,9
2871,299,9,2025-12-24,81,17,32,21
2872,635,5,2025-12-24,178,10,40,46
2873,28,13,2025-12-24,204,10,2,53
2874,497,8,2025-12-24,156,11,13,26
2875,691,14,2025-12-24,107,29,2,33
2876,681,8,2025-12-24,182,21,37,9
2877,773,7,2025-12-24,118,11,26,6
2878,311,14,2025-12-24,51,23,28,40
2879,534,1,2025-12-24,104,18,37,48
2880,352,8,2025-12-24,38,23,8,20
2881,23,11,2025-12-24,48,10,30,30
2882,429,12,2025-12-24,158,30,36,37
2883,488,5,2025-12-24,199,23,16,51
2884,389,11,2025-12-24,99,13,14,17
2885,492,10,2025-12-24,175,20,7,20
2886,235,1,2025-12-24,48,11,7,12
2887,395,7,2025-12-24,96,15,27,37
2888,85,14,2025-12-24,17,30,40,31
2889,758,1,2025-12-24,87,27,37,29
2890,9,6,2025-12-24,202,7,6,42
2891,152,3,2025-12-24,182,24,27,57
2892,649,14,2025-12-24,220,22,40,4
2893,403,4,2025-12-24,71,9,23,46
2894,292,13,2025-12-24,5,20,18,58
2895,83,3,2025-12-24,77,29,36,26
2896,192,7,2025-12-24,228,28,8,26
2897,494,12,2025-12-24,3,27,47,26
2898,772,12,2025-12-24,14,12,23,16
2899,558,7,2025-12-24,133,20,15,24
2900,381,12,2025-12-24,39,6,15,32
2901,336,7,2025-12-24,125,26,16,55
2902,583,3,2025-12-24,24,8,11,58
2903,286,3,2025-12-24,40,5,22,14
2904,311,9,2025-12-24,176,25,7,41
2905,488,9,2025-12-24,173,8,35,0
2906,429,5,2025-12-24,176,5,43,48
2907,58,14,2025-12-24,155,10,33,49
2908,572,3,2025-12-24,85,17,47,45
2909,269,4,2025-12-24,97,19,24,37
2910,183,11,2025-12-24,137,7,0,45
2911,510,4,2025-12-24,187,10,13,24
2912,405,7,2025-12-24,201,27,28,20
2913,25,10,2025-12-24,125,18,42,42
2914,418,13,2025-12-24,21,8,17,43
2915,220,10,2025-12-24,112,22,37,33
2916,627,13,2025-12-24,131,29,16,1
2917,277,3,2025-12-24,49,8,18,21
2918,401,2,2025-12-24,150,19,15,9
2919,100,6,2025-12-24,203,7,13,15
2920,169,4,2025-12-24,155,15,7,24
2921,220,9,2025-12-24,146,20,30,7
2922,547,7,2025-12-24,174,16,8,52
2923,161,3,2025-12-24,36,16,4,21
2924,417,2,2025-12-24,174,26,40,56
2925,417,10,2025-12-24,92,13,24,55
2926,610,13,2025-12-24,27,15,0,53
2927,702,12,2025-12-24,176,11,49,15
2928,259,6,2025-12-24,164,9,1,36
2929,223,10,2025-12-24,1,19,4,5
2930,225,13,2025-12-24,130,20,4,40
2931,294,8,2025-12-24,203,24,14,1
2932,226,2,2025-12-24,77,23,33,28
2933,559,9,2025-12-24,96,7,47,54
2934,760,1,2025-12-24,102,30,32,14
2935,505,6,2025-12-24,150,5,14,6
2936,731,1,2025-12-24,184,7,9,36
2937,227,10,2025-12-24,221,28,8,47
2938,292,5,2025-12-24,140,21,1,53
2939,181,3,2025-12-24,118,16,41,7
2940,128,5,2025-12-24,119,10,6,22
2941,530,1,2025-12-24,0,12,19,13
2942,528,3,2025-12-24,3,28,37,5
2943,569,14,2025-12-24,44,19,12,2
2944,671,13,2025-12-24,164,29,50,5
2945,644,12,2025-12-24,6,12,30,19
2946,643,11,2025-12-24,105,14,13,18
2947,185,4,2025-12-24,185,20,27,11
2948,58,8,2025-12-24,187,11,19,17
2949,363,5,2025-12-24,85,28,9,42
2950,565,11,2025-12-24,130,6,27,40
2951,258,2,2025-12-24,130,22,18,32
2952,359,2,2025-12-24,67,22,16,45
2953,95,10,2025-12-24,198,27,12,33
2954,569,3,2025-12-24,76,14,31,57
2955,295,15,2025-12-24,132,26,18,56
2956,631,9,2025-12-24,99,23,10,19
2957,356,15,2025-12-24,194,10,34,3
2958,552,7,2025-12-24,134,30,13,6
2959,125,3,2025-12-24,100,26,2,14
2960,351,8,2025-12-24,73,5,9,44
2961,697,7,2025-12-24,0,10,38,12
2962,398,4,2025-12-24,171,21,8,6
2963,534,7,2025-12-24,185,23,49,3
2964,617,11,2025-12-24,154,22,22,15
2965,691,7,2025-12-24,46,15,15,55
2966,403,2,2025-12-24,0,6,48,3
2967,299,4,2025-12-24,179,22,9,53
2968,610,8,2025-12-24,135,26,49,30
2969,731,7,2025-12-24,55,30,21,13
2970,129,15,2025-12-24,122,28,4,55
2971,252,15,2025-12-24,105,17,34,58
2972,718,13,2025-12-24,29,26,37,12
2973,567,10,2025-12-24,70,11,24,8
2974,30,6,2025-12-24,68,30,35,6
2975,432,14,2025-12-24,83,28,28,21
2976,172,12,2025-12-24,223,27,13,10
2977,132,11,2025-12-24,0,8,13,55
2978,363,15,2025-12-24,195,7,13,56
2979,600,15,2025-12-24,198,24,29,41
2980,278,14,2025-12-24,50,15,23,6
2981,296,3,2025-12-24,144,25,17,24
2982,259,3,2025-12-24,57,22,47,36
2983,100,2,2025-12-24,189,16,26,14
2984,129,2,2025-12-24,93,18,32,7
2985,150,5,2025-12-24,68,19,12,50
2986,773,12,2025-12-24,38,12,39,26
2987,751,8,2025-12-24,196,7,50,54
2988,343,5,2025-12-24,209,17,48,26
2989,499,12,2025-12-24,106,17,50,18
2990,115,2,2025-12-24,37,22,50,13
2991,88,11,2025-12-24,187,10,7,49
2992,82,9,2025-12-24,138,15,42,23
2993,437,6,2025-12-24,151,26,29,41
2994,352,1,2025-12-24,109,6,20,58
2995,185,2,2025-12-24,74,29,42,46
2996,442,14,2025-12-24,194,10,47,12
2997,706,6,2025-12-24,208,27,10,7
2998,265,5,2025-12-24,37,7,28,8
2999,295,9,2025-12-24,125,10,26,9
3000,397,12,2025-12-24,102,12,37,8
3001,220,6,2025-12-24,80,22,10,56
3002,609,11,2025-12-24,128,11,1,46
3003,649,6,2025-12-24,61,20,21,18
3004,281,15,2025-12-24,6,8,47,28
3005,183,6,2025-12-24,183,29,23,45
3006,442,7,2025-12-24,50,14,1,14
3007,697,3,2025-12-24,124,22,30,3
3008,351,6,2025-12-24,134,25,50,40
3009,799,10,2025-12-24,174,26,29,45
3010,183,12,2025-12-24,157,26,25,32
3011,265,15,2025-12-24,60,18,49,54
3012,552,15,2025-12-24,162,12,39,18
3013,485,9,2025-12-24,79,14,24,16
3014,5,5,2025-12-24,99,8,8,30
3015,651,11,2025-12-24,32,11,12,6
3016,441,12,2025-12-24,4,8,33,24
3017,610,9,2025-12-24,189,24,26,4
3018,627,8,2025-12-24,153,6,15,54
3019,237,13,2025-12-24,201,5,36,31
3020,336,15,2025-12-24,160,22,45,27
3021,661,14,2025-12-24,50,12,46,13
3022,239,8,2025-12-24,215,29,20,24
3023,71,1,2025-12-24,54,28,24,59
3024,376,6,2025-12-24,62,13,45,58
3025,186,14,2025-12-24,35,10,19,33
3026,601,2,2025-12-24,47,22,39,35
3027,766,1,2025-12-24,163,15,16,54
3028,490,15,2025-12-24,65,29,38,5
3029,766,15,2025-12-24,47,10,18,42
3030,225,12,2025-12-24,85,8,22,50
3031,597,10,2025-12-24,14,13,8,8
3032,603,3,2025-12-24,59,29,15,43
3033,505,7,2025-12-24,173,27,4,26
3034,706,1,2025-12-24,104,9,44,46
3035,3,9,2025-12-24,202,19,46,58
3036,237,10,2025-12-24,186,28,27,40
3037,706,4,2025-12-24,156,27,32,45
3038,332,11,2025-12-24,190,24,1,33
3039,605,7,2025-12-24,99,6,30,10
3040,222,11,2025-12-24,170,5,48,35
3041,461,11,2025-12-24,203,23,1,19
3042,786,12,2025-12-24,200,13,42,48
3043,569,13,2025-12-24,74,9,40,59
3044,192,15,2025-12-24,52,29,23,58
3045,59,13,2025-12-24,36,23,39,37
3046,32,3,2025-12-24,164,27,5,7
3047,184,10,2025-12-24,190,29,50,29
3048,236,12,2025-12-24,33,27,42,0
3049,231,6,2025-12-24,44,10,36,7
3050,523,7,2025-12-24,120,17,7,48
3051,404,4,2025-12-24,173,15,9,32
3052,796,4,2025-12-24,182,5,42,56
3053,404,10,2025-12-24,65,15,23,57
3054,8,7,2025-12-24,110,23,39,49
3055,4,12,2025-12-24,127,19,40,47
3056,374,13,2025-12-24,46,28,31,51
3057,765,9,2025-12-24,65,27,19,32
3058,606,8,2025-12-24,199,15,6,47
3059,123,14,2025-12-24,172,6,43,53
3060,755,11,2025-12-24,2,9,50,1
3061,292,7,2025-12-24,63,20,21,31
3062,57,12,2025-12-24,77,16,40,60
3063,39,13,2025-12-24,53,21,11,43
3064,552,3,2025-12-24,18,8,13,54
3065,58,15,2025-12-24,118,26,1,33
3066,603,13,2025-12-24,124,13,21,49
3067,644,14,2025-12-24,69,11,10,60
3068,195,4,2025-12-24,181,23,48,56
3069,569,9,2025-12-24,0,7,0,57
3070,83,15,2025-12-24,150,5,20,10
3071,161,13,2025-12-24,174,26,38,25
3072,773,2,2025-12-24,203,7,27,51
3073,8,8,2025-12-24,163,30,35,40
3074,236,7,2025-12-24,193,16,28,48
3075,417,14,2025-12-24,43,5,30,44
3076,225,2,2025-12-24,182,5,1,48
3077,787,1,2025-12-24,1,5,18,38
3078,607,3,2025-12-24,224,28,2,30
3079,8,2,2025-12-24,164,30,17,17
3080,443,4,2025-12-24,90,21,11,20
3081,281,5,2025-12-24,49,5,43,44
3082,286,4,2025-12-24,117,28,33,24
3083,216,9,2025-12-24,88,15,13,45
3084,190,13,2025-12-24,148,15,49,34
3085,172,7,2025-12-24,164,21,33,41
3086,67,7,2025-12-24,93,16,28,26
3087,294,2,2025-12-24,132,29,5,30
3088,12,14,2025-12-24,180,11,50,35
3089,465,9,2025-12-24,207,17,6,40
3090,13,9,2025-12-24,103,29,21,38
3091,433,2,2025-12-24,151,17,36,22
3092,188,15,2025-12-24,89,7,31,59
3093,81,14,2025-12-24,150,16,7,4
3094,702,10,2025-12-24,51,12,38,9
3095,132,1,2025-12-24,64,7,3,51
3096,682,6,2025-12-24,181,26,33,16
3097,628,4,2025-12-24,68,7,5,6
3098,57,11,2025-12-24,151,19,35,44
3099,604,15,2025-12-24,181,13,50,21
3100,796,2,2025-12-24,81,20,37,13
3101,794,13,2025-12-24,115,8,32,36
3102,586,6,2025-12-24,60,5,0,11
3103,358,11,2025-12-24,194,29,27,49
3104,358,10,2025-12-24,112,15,35,42
3105,627,12,2025-12-24,169,14,31,11
3106,783,3,2025-12-24,209,28,15,14
3107,494,15,2025-12-24,175,18,0,45
3108,66,13,2025-12-24,92,7,26,19
3109,441,15,2025-12-24,175,25,41,19
3110,678,15,2025-12-24,138,18,23,34
3111,560,6,2025-12-24,13,5,7,39
3112,225,4,2025-12-24,52,20,1,17
3113,389,3,2025-12-24,2,5,15,7
3114,598,12,2025-12-24,74,20,34,42
3115,183,3,2025-12-24,32,8,31,53
3116,311,8,2025-12-24,174,8,39,48
3117,94,3,2025-12-24,29,6,16,46
3118,527,8,2025-12-24,134,9,20,16
3119,381,2,2025-12-24,211,25,19,59
3120,533,2,2025-12-24,6,7,36,46
3121,585,4,2025-12-24,204,6,43,23
3122,214,8,2025-12-24,178,10,11,49
3123,480,5,2025-12-24,67,28,10,54
3124,696,1,2025-12-24,66,19,17,31
3125,6,12,2025-12-24,156,10,49,58
3126,25,7,2025-12-24,35,16,37,12
3127,674,8,2025-12-24,175,10,15,15
3128,604,14,2025-12-24,4,5,38,32
3129,631,10,2025-12-24,192,5,18,45
3130,323,4,2025-12-24,168,28,36,0
3131,348,15,2025-12-24,168,9,18,38
3132,353,6,2025-12-24,170,13,49,35
3133,172,10,2025-12-24,42,28,3,17
3134,651,4,2025-12-24,14,16,48,38
3135,96,3,2025-12-24,46,26,6,9
3136,736,5,2025-12-24,163,21,46,27
3137,572,15,2025-12-24,210,25,15,35
3138,736,6,2025-12-24,43,9,24,47
3139,278,15,2025-12-24,196,30,14,29
3140,494,13,2025-12-24,73,27,3,20
3141,669,9,2025-12-24,89,30,41,32
3142,67,5,2025-12-24,71,14,27,30
3143,432,8,2025-12-24,79,12,6,27
3144,164,8,2025-12-24,1,19,25,3
3145,167,8,2025-12-24,120,30,28,9
3146,783,10,2025-12-24,17,13,24,56
3147,529,8,2025-12-24,55,17,22,58
3148,330,8,2025-12-24,145,18,32,30
3149,442,12,2025-12-24,3,8,44,38
3150,261,11,2025-12-24,35,13,5,24
3151,579,7,2025-12-24,191,14,9,29
3152,263,2,2025-12-24,115,19,42,15
3153,152,7,2025-12-24,69,20,1,20
3154,331,14,2025-12-24,187,7,34,11
3155,511,5,2025-12-24,98,9,17,32
3156,499,1,2025-12-24,39,26,48,8
3157,452,3,2025-12-24,28,23,25,11
3158,443,11,2025-12-24,77,15,21,17
3159,61,2,2025-12-24,148,6,36,26
3160,9,9,2025-12-24,182,16,4,51
3161,210,2,2025-12-24,170,19,28,20
3162,544,11,2025-12-24,174,5,2,53
3163,153,12,2025-12-24,138,7,36,21
3164,397,10,2025-12-24,35,9,38,12
3165,681,15,2025-12-24,47,12,40,35
3166,482,12,2025-12-24,86,16,41,51
3167,7,9,2025-12-24,30,23,28,59
3168,369,14,2025-12-24,212,20,43,60
3169,109,13,2025-12-24,104,6,25,9
3170,36,9,2025-12-24,174,24,11,55
3171,58,1,2025-12-24,60,7,11,60
3172,534,2,2025-12-24,100,18,32,29
3173,67,13,2025-12-24,210,24,24,10
3174,515,3,2025-12-24,177,24,40,36
3175,495,6,2025-12-24,155,30,47,60
3176,201,2,2025-12-24,45,7,5,7
3177,630,6,2025-12-24,82,13,22,37
3178,341,3,2025-12-24,76,11,16,2
3179,607,14,2025-12-24,60,17,50,21
3180,129,5,2025-12-24,25,20,47,6
3181,152,15,2025-12-24,92,8,10,29
3182,69,2,2025-12-24,46,27,42,49
3183,687,2,2025-12-24,70,20,36,14
3184,13,10,2025-12-24,65,22,18,6
3185,43,5,2025-12-24,109,20,19,47
3186,184,13,2025-12-24,186,7,43,20
3187,369,11,2025-12-24,201,30,7,31
3188,518,3,2025-12-24,186,16,11,24
3189,19,9,2025-12-24,20,7,20,17
3190,732,11,2025-12-24,217,25,42,5
3191,731,3,2025-12-24,188,26,34,38
3192,123,3,2025-12-24,184,12,7,44
3193,38,15,2025-12-24,210,29,29,33
3194,227,4,2025-12-24,139,29,24,14
3195,22,9,2025-12-24,99,5,29,33
3196,19,11,2025-12-24,199,28,14,11
3197,259,14,2025-12-24,188,18,26,57
3198,261,14,2025-12-24,115,19,47,45
3199,181,11,2025-12-24,144,27,1,43
3200,38,10,2025-12-24,182,30,9,21
3201,592,3,2025-12-23,80,19,35,42
3202,719,12,2025-12-23,29,16,4,20
3203,485,11,2025-12-23,89,13,21,18
3204,237,2,2025-12-23,161,9,50,25
3205,374,5,2025-12-23,26,23,14,56
3206,418,14,2025-12-23,121,16,16,31
3207,278,13,2025-12-23,99,13,39,56
3208,42,9,2025-12-23,86,10,34,49
3209,458,13,2025-12-23,50,17,13,36
3210,675,4,2025-12-23,150,7,44,52
3211,432,13,2025-12-23,126,7,34,46
3212,192,9,2025-12-23,67,24,31,16
3213,395,2,2025-12-23,168,29,37,48
3214,90,12,2025-12-23,155,15,7,42
3215,57,14,2025-12-23,147,29,1,43
3216,166,1,2025-12-23,9,5,29,45
3217,513,5,2025-12-23,35,5,10,11
3218,499,3,2025-12-23,154,26,43,7
3219,294,9,2025-12-23,59,18,38,26
3220,492,13,2025-12-23,196,24,3,19
3221,538,7,2025-12-23,79,14,43,60
3222,497,7,2025-12-23,203,25,1,24
3223,51,5,2025-12-23,160,14,9,53
3224,198,5,2025-12-23,103,25,35,47
3225,100,3,2025-12-23,50,26,38,51
3226,140,10,2025-12-23,70,7,28,4
3227,87,11,2025-12-23,207,29,6,17
3228,528,12,2025-12-23,122,28,50,10
3229,125,15,2025-12-23,110,6,28,8
3230,123,15,2025-12-23,161,18,33,50
3231,128,3,2025-12-23,163,23,19,22
3232,13,1,2025-12-23,144,15,49,7
3233,286,1,2025-12-23,155,7,40,20
3234,281,9,2025-12-23,187,22,41,3
3235,105,1,2025-12-23,49,8,10,26
3236,97,5,2025-12-23,1,5,42,35
3237,621,14,2025-12-23,75,10,35,22
3238,608,15,2025-12-23,112,18,35,54
3239,274,9,2025-12-23,105,22,46,9
3240,527,1,2025-12-23,178,19,18,22
3241,465,4,2025-12-23,212,19,49,8
3242,543,8,2025-12-23,52,25,12,4
3243,341,7,2025-12-23,38,13,11,51
3244,404,2,2025-12-23,56,7,21,2
3245,237,6,2025-12-23,47,10,3,17
3246,784,4,2025-12-23,7,5,27,41
3247,132,10,2025-12-23,80,27,50,19
3248,192,4,2025-12-23,199,27,3,40
3249,67,2,2025-12-23,100,16,0,52
3250,57,10,2025-12-23,3,30,0,30
3251,800,12,2025-12-23,46,27,1,54
3252,792,10,2025-12-23,146,11,1,13
3253,559,14,2025-12-23,72,27,19,42
3254,140,15,2025-12-23,51,13,33,43
3255,697,6,2025-12-23,100,25,39,23
3256,41,1,2025-12-23,71,26,39,55
3257,116,11,2025-12-23,122,12,23,1
3258,30,11,2025-12-23,90,20,2,55
3259,38,6,2025-12-23,118,29,17,43
3260,108,12,2025-12-23,52,12,15,27
3261,536,7,2025-12-23,151,23,37,9
3262,26,15,2025-12-23,200,19,18,50
3263,442,8,2025-12-23,23,6,6,28
3264,403,3,2025-12-23,114,14,42,19
3265,604,1,2025-12-23,52,12,21,13
3266,14,7,2025-12-23,128,17,33,0
3267,538,2,2025-12-23,156,7,3,6
3268,69,7,2025-12-23,62,11,47,28
3269,511,6,2025-12-23,5,18,48,26
3270,128,14,2025-12-23,113,5,43,45
3271,299,9,2025-12-23,49,23,9,34
3272,635,5,2025-12-23,114,18,34,3
3273,28,13,2025-12-23,125,29,4,24
3274,497,8,2025-12-23,72,10,30,49
3275,691,14,2025-12-23,101,23,22,53
3276,681,8,2025-12-23,183,29,40,27
3277,773,7,2025-12-23,122,15,43,29
3278,311,14,2025-12-23,61,27,2,44
3279,534,1,2025-12-23,101,25,1,15
3280,352,8,2025-12-23,96,26,16,38
3281,23,11,2025-12-23,202,17,48,45
3282,429,12,2025-12-23,86,11,26,10
3283,488,5,2025-12-23,180,22,30,33
3284,389,11,2025-12-23,173,26,7,39
3285,492,10,2025-12-23,63,15,42,50
3286,235,1,2025-12-23,212,15,25,21
3287,395,7,2025-12-23,23,15,41,21
3288,85,14,2025-12-23,96,16,29,56
3289,758,1,2025-12-23,108,27,20,31
3290,9,6,2025-12-23,180,19,11,51
3291,152,3,2025-12-23,213,13,15,26
3292,649,14,2025-12-23,41,29,9,24
3293,403,4,2025-12-23,119,25,11,3
3294,292,13,2025-12-23,60,30,33,16
3295,83,3,2025-12-23,151,23,44,12
3296,192,7,2025-12-23,22,13,12,18
3297,494,12,2025-12-23,91,29,28,23
3298,772,12,2025-12-23,212,15,47,5
3299,558,7,2025-12-23,39,15,41,18
3300,381,12,2025-12-23,146,21,27,50
3301,336,7,2025-12-23,62,23,21,52
3302,583,3,2025-12-23,61,13,1,32
3303,286,3,2025-12-23,21,8,44,8
3304,311,9,2025-12-23,198,16,7,20
3305,488,9,2025-12-23,134,21,28,8
3306,429,5,2025-12-23,55,14,25,37
3307,58,14,2025-12-23,99,10,14,12
3308,572,3,2025-12-23,47,8,6,24
3309,269,4,2025-12-23,143,17,17,45
3310,183,11,2025-12-23,54,5,0,19
3311,510,4,2025-12-23,90,26,37,31
3312,405,7,2025-12-23,36,8,44,36
3313,25,10,2025-12-23,118,23,33,28
3314,418,13,2025-12-23,161,7,4,48
3315,220,10,2025-12-23,187,9,38,35
3316,627,13,2025-12-23,112,9,48,13
3317,277,3,2025-12-23,122,8,24,41
3318,401,2,2025-12-23,173,6,30,6
3319,100,6,2025-12-23,64,17,39,32
3320,169,4,2025-12-23,160,27,14,41
3321,220,9,2025-12-23,80,20,19,36
3322,547,7,2025-12-23,158,27,1,13
