id_venta,fecha_hora,id_cliente,id_sucursal,id_canal,id_metodo_pago,monto_subtotal,monto_descuento,monto_total,numero_factura
6712,2023-11-18 07:03:57,,15,1,2,287078.46,0.00,287078.46,F-00006712
6713,2025-04-24 12:37:33,2532,1,1,2,176216.64,0.00,176216.64,F-00006713
6714,2023-10-08 13:16:09,3857,13,1,3,273063.29,0.00,273063.29,F-00006714
6715,2025-12-31 23:38:12,3417,3,1,5,181071.41,0.00,181071.41,F-00006715
6716,2024-11-08 05:25:26,3081,12,1,2,31099.60,0.00,31099.60,F-00006716
6717,2025-11-22 06:56:07,2130,11,1,5,70523.47,0.00,70523.47,F-00006717
6718,2025-03-08 11:01:27,3880,12,1,4,66922.52,0.00,66922.52,F-00006718
6719,2025-09-09 16:54:50,1453,14,1,3,18078.79,0.00,18078.79,F-00006719
6720,2025-12-21 11:26:18,,10,1,1,16691.10,0.00,16691.10,F-00006720
6721,2024-09-07 20:30:04,2483,15,1,4,41766.27,0.00,41766.27,F-00006721
6722,2025-09-15 16:30:16,1606,14,1,1,72014.39,0.00,72014.39,F-00006722
6723,2024-01-09 09:37:11,3264,9,1,2,96722.50,0.00,96722.50,F-00006723
6724,2024-10-24 16:17:00,4521,9,1,4,262613.25,0.00,262613.25,F-00006724
6725,2024-08-18 16:09:37,2252,3,3,1,118185.05,0.00,118185.05,F-00006725
6726,2024-08-20 14:20:42,1521,3,1,2,65115.89,0.00,65115.89,F-00006726
6727,2023-05-10 18:04:42,,4,2,1,29227.39,0.00,29227.39,F-00006727
6728,2023-06-01 18:20:45,3378,4,1,2,266457.19,0.00,266457.19,F-00006728
6729,2024-09-29 18:33:07,2308,11,1,3,139009.87,0.00,139009.87,F-00006729
6730,2025-02-12 14:53:35,,15,2,2,73404.45,0.00,73404.45,F-00006730
6731,2024-08-22 10:59:04,3530,12,1,2,43619.96,0.00,43619.96,F-00006731
6732,2025-10-06 07:10:53,2008,7,1,4,28506.22,0.00,28506.22,F-00006732
6733,2023-12-28 23:32:52,4819,9,1,3,44213.30,0.00,44213.30,F-00006733
6734,2025-02-01 14:52:46,2558,9,1,4,110361.40,0.00,110361.40,F-00006734
6735,2023-01-15 09:04:03,581,7,1,3,53117.12,0.00,53117.12,F-00006735
6736,2023-03-27 16:48:32,561,4,1,2,82923.03,0.00,82923.03,F-00006736
6737,2025-04-02 16:44:53,1077,9,1,5,61925.56,0.00,61925.56,F-00006737
6738,2023-05-20 16:18:42,786,2,1,2,38179.83,0.00,38179.83,F-00006738
6739,2023-08-18 15:27:03,,10,1,1,288941.72,0.00,288941.72,F-00006739
6740,2023-10-31 12:36:01,1048,11,3,1,68532.70,0.00,68532.70,F-00006740
6741,2023-08-27 14:48:23,2178,5,1,3,59455.56,0.00,59455.56,F-00006741
6742,2024-05-11 10:58:03,2379,4,1,1,16151.98,0.00,16151.98,F-00006742
6743,2024-10-22 21:28:34,4330,15,1,1,83438.54,0.00,83438.54,F-00006743
6744,2024-08-04 23:52:31,3331,11,1,4,76274.46,9685.71,66588.75,F-00006744
6745,2024-08-09 10:04:49,2158,14,2,2,165566.02,0.00,165566.02,F-00006745
6746,2024-01-18 10:04:14,2078,15,1,2,8860.68,0.00,8860.68,F-00006746
6747,2025-04-19 19:03:49,2570,4,1,1,198378.88,497.57,197881.31,F-00006747
6748,2025-04-25 17:14:22,4996,10,1,1,59867.83,0.00,59867.83,F-00006748
6749,2025-08-27 01:26:24,,1,1,5,103123.38,0.00,103123.38,F-00006749
6750,2024-12-25 09:14:35,,7,1,5,43250.17,0.00,43250.17,F-00006750
6751,2025-01-14 18:03:55,3572,14,1,3,48325.37,0.00,48325.37,F-00006751
6752,2023-12-07 15:29:09,,5,1,1,116522.41,0.00,116522.41,F-00006752
6753,2023-08-01 17:59:56,,4,1,1,139201.81,305.35,138896.46,F-00006753
6754,2024-02-20 21:57:00,2109,9,1,3,176994.40,0.00,176994.40,F-00006754
6755,2024-08-05 15:15:01,3226,12,1,2,57444.14,0.00,57444.14,F-00006755
6756,2023-01-27 15:45:20,2852,12,1,4,201874.24,0.00,201874.24,F-00006756
6757,2025-04-10 21:56:01,4258,15,1,2,40076.19,0.00,40076.19,F-00006757
6758,2023-01-23 11:37:28,1696,11,1,4,124984.15,0.00,124984.15,F-00006758
6759,2023-01-04 20:24:02,103,3,1,3,138048.32,0.00,138048.32,F-00006759
6760,2025-04-21 11:05:54,1171,7,1,2,176319.66,0.00,176319.66,F-00006760
6761,2025-08-30 16:54:20,583,7,2,3,202425.67,0.00,202425.67,F-00006761
6762,2023-09-06 16:41:00,2222,6,2,2,139367.38,0.00,139367.38,F-00006762
6763,2024-01-18 16:19:20,2352,13,1,4,56195.14,0.00,56195.14,F-00006763
6764,2023-01-06 16:28:49,4970,9,2,3,166825.76,0.00,166825.76,F-00006764
6765,2023-03-16 12:56:14,455,9,3,1,66679.77,0.00,66679.77,F-00006765
6766,2025-10-31 09:35:22,4562,5,1,2,41483.16,0.00,41483.16,F-00006766
6767,2024-09-23 13:55:02,3066,13,1,1,194576.61,0.00,194576.61,F-00006767
6768,2024-06-06 17:01:08,,7,1,5,102530.96,0.00,102530.96,F-00006768
6769,2023-07-12 20:31:37,2689,6,1,3,65972.52,0.00,65972.52,F-00006769
6770,2025-10-16 13:52:09,1402,4,1,2,238510.27,0.00,238510.27,F-00006770
6771,2023-08-22 12:36:44,,9,1,3,58861.61,0.00,58861.61,F-00006771
6772,2025-10-15 22:09:24,1235,14,1,3,42105.00,0.00,42105.00,F-00006772
6773,2024-04-29 15:38:48,3956,14,2,3,227638.35,0.00,227638.35,F-00006773
6774,2024-12-07 20:59:09,2883,11,1,1,36275.92,0.00,36275.92,F-00006774
6775,2023-07-28 13:33:20,,9,1,2,45048.78,0.00,45048.78,F-00006775
6776,2025-04-14 16:35:12,4209,11,1,3,62457.39,0.00,62457.39,F-00006776
6777,2023-10-10 21:06:34,3746,2,2,3,115451.87,0.00,115451.87,F-00006777
6778,2024-11-14 17:48:00,1719,4,1,3,53567.05,0.00,53567.05,F-00006778
6779,2023-05-29 17:31:20,1247,1,1,5,37465.00,0.00,37465.00,F-00006779
6780,2023-12-28 21:37:36,,3,1,2,58677.75,0.00,58677.75,F-00006780
6781,2024-04-03 11:52:13,4169,5,1,2,14908.57,0.00,14908.57,F-00006781
6782,2024-09-20 13:10:13,306,9,1,1,27805.06,0.00,27805.06,F-00006782
6783,2025-09-05 09:16:27,4485,1,1,1,111720.15,0.00,111720.15,F-00006783
6784,2023-03-15 14:30:27,3167,14,1,5,33469.67,0.00,33469.67,F-00006784
6785,2024-12-25 16:04:28,4242,12,2,3,127746.77,0.00,127746.77,F-00006785
6786,2024-09-29 10:34:57,1663,4,1,1,75830.40,1854.06,73976.34,F-00006786
6787,2023-11-23 16:45:11,257,12,1,2,88220.27,0.00,88220.27,F-00006787
6788,2024-03-13 01:07:30,2512,10,1,2,203497.92,0.00,203497.92,F-00006788
6789,2023-09-20 10:25:02,3189,10,1,3,107214.64,0.00,107214.64,F-00006789
6790,2024-05-16 16:04:52,1077,14,2,5,83582.40,0.00,83582.40,F-00006790
6791,2024-03-25 11:17:43,4288,7,1,2,4948.76,0.00,4948.76,F-00006791
6792,2023-09-27 14:05:06,4722,6,3,5,15499.90,0.00,15499.90,F-00006792
6793,2025-04-05 08:47:13,886,15,1,1,105903.35,9821.93,96081.42,F-00006793
6794,2025-10-28 15:18:50,3591,4,2,1,42345.02,0.00,42345.02,F-00006794
6795,2025-02-18 10:58:54,2452,4,1,3,32041.28,0.00,32041.28,F-00006795
6796,2025-08-20 06:10:09,4496,11,1,2,86697.73,0.00,86697.73,F-00006796
6797,2025-10-12 13:08:56,282,3,1,4,134348.50,0.00,134348.50,F-00006797
6798,2023-12-10 09:41:50,,13,1,2,123020.34,0.00,123020.34,F-00006798
6799,2023-12-04 11:51:49,,5,1,2,5057.44,0.00,5057.44,F-00006799
6800,2025-04-15 12:46:42,4436,6,2,2,58523.93,0.00,58523.93,F-00006800
6801,2024-09-26 13:19:12,2097,9,1,2,63631.40,0.00,63631.40,F-00006801
6802,2024-04-28 18:13:11,3271,10,2,2,75732.47,0.00,75732.47,F-00006802
6803,2024-10-03 13:03:51,,5,1,3,260060.67,0.00,260060.67,F-00006803
6804,2024-03-29 19:29:52,4264,3,1,1,184104.71,0.00,184104.71,F-00006804
6805,2023-08-24 10:06:24,,10,1,2,106204.18,15945.49,90258.69,F-00006805
6806,2025-07-22 17:56:31,1659,11,1,1,16014.51,0.00,16014.51,F-00006806
6807,2024-07-02 12:15:58,93,14,2,4,73528.54,0.00,73528.54,F-00006807
6808,2023-05-09 11:57:28,2083,6,3,3,163136.97,0.00,163136.97,F-00006808
6809,2024-08-12 20:36:09,476,14,1,2,66833.67,0.00,66833.67,F-00006809
6810,2024-08-24 14:50:08,539,12,1,1,203629.19,0.00,203629.19,F-00006810
6811,2024-12-08 07:15:54,4463,5,3,4,51064.55,0.00,51064.55,F-00006811
6812,2025-04-07 06:46:04,3697,8,1,1,172982.54,3490.36,169492.18,F-00006812
6813,2023-10-28 15:38:31,3909,4,1,3,47844.02,0.00,47844.02,F-00006813
6814,2025-09-26 15:19:28,1566,5,1,2,307830.42,9137.91,298692.51,F-00006814
6815,2024-12-28 09:09:51,4371,7,1,2,85339.86,0.00,85339.86,F-00006815
6816,2025-04-15 09:20:10,4806,1,1,1,154546.25,0.00,154546.25,F-00006816
6817,2025-03-06 13:51:03,456,4,2,5,13677.12,0.00,13677.12,F-00006817
6818,2024-12-03 07:56:29,4055,1,1,3,4501.80,0.00,4501.80,F-00006818
6819,2025-08-25 13:58:31,4849,4,1,2,65014.63,0.00,65014.63,F-00006819
6820,2024-06-22 08:11:45,1584,5,1,2,38115.30,0.00,38115.30,F-00006820
6821,2025-06-14 13:30:18,4468,10,1,3,58935.63,0.00,58935.63,F-00006821
6822,2023-10-25 22:12:36,2030,12,1,1,163550.01,306.77,163243.24,F-00006822
6823,2025-01-20 15:35:56,,7,1,3,185951.49,0.00,185951.49,F-00006823
6824,2025-12-24 11:06:43,1341,3,2,3,210152.31,2169.15,207983.16,F-00006824
6825,2025-07-23 17:32:07,2512,14,1,5,20488.89,0.00,20488.89,F-00006825
6826,2025-12-11 14:58:37,283,13,1,5,35230.65,0.00,35230.65,F-00006826
6827,2025-05-02 19:52:52,1004,4,1,1,209564.06,0.00,209564.06,F-00006827
6828,2025-09-23 08:58:15,127,6,1,2,171976.58,0.00,171976.58,F-00006828
6829,2024-12-20 19:38:56,2331,4,3,4,27568.76,0.00,27568.76,F-00006829
6830,2025-10-04 10:07:54,3786,5,1,1,145845.83,0.00,145845.83,F-00006830
6831,2024-06-01 08:57:59,192,4,1,2,18701.86,0.00,18701.86,F-00006831
6832,2024-04-24 19:09:53,4984,3,1,1,102687.19,0.00,102687.19,F-00006832
6833,2024-03-24 05:24:46,1162,12,1,1,169705.90,0.00,169705.90,F-00006833
6834,2023-01-25 19:21:16,,15,1,3,241294.86,0.00,241294.86,F-00006834
6835,2024-05-17 15:56:39,1515,9,1,1,67505.36,0.00,67505.36,F-00006835
6836,2024-02-17 20:23:41,3934,3,1,1,60069.98,0.00,60069.98,F-00006836
6837,2023-12-16 20:27:30,,4,2,2,208899.35,0.00,208899.35,F-00006837
6838,2025-03-28 13:32:23,3048,14,2,1,20171.87,0.00,20171.87,F-00006838
6839,2024-03-26 00:57:34,488,14,1,1,69760.96,0.00,69760.96,F-00006839
6840,2024-01-24 15:53:40,328,3,2,2,232194.06,1606.71,230587.35,F-00006840
6841,2025-12-31 08:23:35,4632,8,1,2,8377.09,0.00,8377.09,F-00006841
6842,2023-08-04 15:11:10,2410,15,2,3,19381.91,0.00,19381.91,F-00006842
6843,2024-03-19 11:15:10,4445,14,2,1,117971.25,3775.59,114195.66,F-00006843
6844,2025-03-25 11:10:46,987,4,1,2,88295.03,0.00,88295.03,F-00006844
6845,2023-05-30 19:11:01,3693,9,3,2,131765.70,0.00,131765.70,F-00006845
6846,2023-01-03 02:31:55,269,12,3,1,63097.18,0.00,63097.18,F-00006846
6847,2025-09-04 16:39:51,314,6,1,3,181967.75,0.00,181967.75,F-00006847
6848,2025-12-23 15:10:30,3515,9,1,2,86876.96,0.00,86876.96,F-00006848
6849,2025-12-31 17:49:18,4515,10,1,2,196195.15,0.00,196195.15,F-00006849
6850,2025-06-24 10:06:49,2170,6,1,2,140491.53,0.00,140491.53,F-00006850
6851,2023-08-12 20:02:10,,10,1,3,62506.89,0.00,62506.89,F-00006851
6852,2023-07-19 17:32:09,,13,3,2,16142.74,0.00,16142.74,F-00006852
6853,2024-01-19 14:20:01,4622,14,3,1,48620.56,0.00,48620.56,F-00006853
6854,2023-08-15 17:22:31,3265,14,1,3,51153.07,0.00,51153.07,F-00006854
6855,2024-08-12 12:36:44,1977,15,1,1,155798.59,0.00,155798.59,F-00006855
6856,2025-10-31 20:33:27,2660,14,1,1,91645.70,0.00,91645.70,F-00006856
6857,2025-02-04 17:09:36,2742,8,1,4,110220.95,0.00,110220.95,F-00006857
6858,2023-10-24 20:50:41,1104,2,2,1,38763.45,0.00,38763.45,F-00006858
6859,2024-12-08 21:06:30,3588,15,1,2,78952.08,0.00,78952.08,F-00006859
6860,2024-06-21 21:32:14,,14,1,1,49789.04,0.00,49789.04,F-00006860
6861,2023-11-25 09:42:38,,3,1,2,129291.20,635.94,128655.26,F-00006861
6862,2024-09-15 07:46:35,477,2,1,2,55017.48,0.00,55017.48,F-00006862
6863,2025-05-28 05:10:55,2314,12,1,1,62158.17,0.00,62158.17,F-00006863
6864,2025-05-23 19:52:33,4265,12,1,2,225492.31,0.00,225492.31,F-00006864
6865,2023-07-17 15:47:35,1877,1,2,1,82489.80,0.00,82489.80,F-00006865
6866,2025-02-28 16:23:31,,7,1,2,202798.03,1734.04,201063.99,F-00006866
6867,2023-12-03 11:33:18,4336,15,1,2,147024.25,7806.44,139217.81,F-00006867
6868,2024-12-12 06:20:10,934,5,1,1,234990.09,0.00,234990.09,F-00006868
6869,2025-03-18 20:01:44,19,4,1,3,30289.47,0.00,30289.47,F-00006869
6870,2024-09-21 08:03:58,497,3,1,1,215550.47,0.00,215550.47,F-00006870
6871,2025-01-12 20:20:37,1815,2,1,3,111126.56,0.00,111126.56,F-00006871
6872,2023-12-12 14:03:04,1301,12,1,1,1763.44,0.00,1763.44,F-00006872
6873,2025-02-10 15:06:53,,13,2,3,110686.29,0.00,110686.29,F-00006873
6874,2024-12-19 05:41:26,,9,1,1,192547.43,0.00,192547.43,F-00006874
6875,2025-02-13 12:58:39,,4,1,3,40832.87,0.00,40832.87,F-00006875
6876,2024-06-04 13:04:03,1664,4,3,2,24868.38,0.00,24868.38,F-00006876
6877,2025-05-03 05:27:58,1112,14,2,2,39000.90,0.00,39000.90,F-00006877
6878,2025-01-13 06:15:30,3829,6,3,2,184538.59,8848.84,175689.75,F-00006878
6879,2024-03-10 10:27:29,363,4,1,1,103074.51,4688.84,98385.67,F-00006879
6880,2023-11-27 10:23:55,3435,13,1,3,159590.97,0.00,159590.97,F-00006880
6881,2023-08-16 17:35:00,229,11,1,1,94569.66,0.00,94569.66,F-00006881
6882,2024-03-20 04:57:47,3863,4,3,1,226650.18,0.00,226650.18,F-00006882
6883,2024-11-17 14:34:04,2220,9,1,1,103986.89,0.00,103986.89,F-00006883
6884,2025-10-29 06:37:31,3225,11,1,2,51592.95,0.00,51592.95,F-00006884
6885,2024-02-03 13:45:55,3540,13,1,5,58097.60,0.00,58097.60,F-00006885
6886,2024-09-03 10:15:03,3442,10,1,2,71246.02,0.00,71246.02,F-00006886
6887,2024-04-11 11:10:58,1266,15,1,3,103759.06,0.00,103759.06,F-00006887
6888,2024-11-25 11:12:42,4733,12,1,3,149347.54,0.00,149347.54,F-00006888
6889,2024-10-14 12:09:03,2802,2,1,3,171779.70,0.00,171779.70,F-00006889
6890,2025-07-17 16:34:30,57,8,1,3,74591.31,0.00,74591.31,F-00006890
6891,2025-07-02 11:01:32,937,11,1,4,142502.97,0.00,142502.97,F-00006891
6892,2025-10-27 17:28:31,2191,5,1,2,188009.24,0.00,188009.24,F-00006892
6893,2024-10-07 08:56:47,1177,13,1,4,258517.27,0.00,258517.27,F-00006893
6894,2025-01-27 20:16:36,128,4,1,2,56261.79,0.00,56261.79,F-00006894
6895,2024-07-31 05:38:21,,5,1,1,224346.75,1029.76,223316.99,F-00006895
6896,2024-01-24 12:52:57,523,5,1,3,4968.16,0.00,4968.16,F-00006896
6897,2023-09-26 10:08:15,669,13,1,5,100099.13,0.00,100099.13,F-00006897
6898,2025-09-26 18:58:03,4629,9,1,2,181278.41,0.00,181278.41,F-00006898
6899,2024-08-15 17:59:06,,2,1,3,24742.09,7157.44,17584.65,F-00006899
6900,2023-02-04 13:43:35,,13,2,1,61115.79,0.00,61115.79,F-00006900
6901,2023-07-22 17:35:40,4662,4,1,1,21912.29,0.00,21912.29,F-00006901
6902,2023-03-15 18:30:25,1146,13,1,4,25812.06,0.00,25812.06,F-00006902
6903,2023-12-03 15:02:56,1851,4,1,4,193663.11,0.00,193663.11,F-00006903
6904,2023-07-21 06:21:42,2225,9,2,1,12778.59,0.00,12778.59,F-00006904
6905,2025-09-22 17:43:25,,5,1,1,180208.81,0.00,180208.81,F-00006905
6906,2023-12-11 10:59:45,463,1,1,1,174846.07,0.00,174846.07,F-00006906
6907,2025-05-14 17:33:05,349,5,1,4,185386.05,0.00,185386.05,F-00006907
6908,2023-02-12 12:00:35,2885,10,1,5,226473.19,0.00,226473.19,F-00006908
6909,2024-05-28 14:31:28,3739,10,1,3,101510.01,0.00,101510.01,F-00006909
6910,2023-07-08 17:35:54,1781,5,1,3,38285.49,0.00,38285.49,F-00006910
6911,2023-12-29 12:52:15,941,5,1,1,21351.33,0.00,21351.33,F-00006911
6912,2024-05-28 18:08:56,,9,2,2,60650.76,0.00,60650.76,F-00006912
6913,2023-03-24 11:09:12,398,6,1,3,125768.69,0.00,125768.69,F-00006913
6914,2023-07-01 09:58:32,3575,7,1,1,86856.38,0.00,86856.38,F-00006914
6915,2023-04-18 05:42:38,,5,1,3,146183.75,0.00,146183.75,F-00006915
6916,2025-10-14 12:59:12,4665,2,1,1,191230.41,3863.68,187366.73,F-00006916
6917,2023-07-15 10:46:00,2347,1,1,1,129979.02,0.00,129979.02,F-00006917
6918,2023-10-25 08:58:43,996,9,1,5,138328.72,0.00,138328.72,F-00006918
6919,2024-11-08 12:39:18,4298,12,2,5,85041.68,0.00,85041.68,F-00006919
6920,2025-07-18 21:05:19,1738,3,1,2,88324.12,0.00,88324.12,F-00006920
6921,2024-06-24 10:44:47,2460,4,1,1,102237.99,0.00,102237.99,F-00006921
6922,2025-05-22 15:09:30,2818,1,2,5,171052.94,0.00,171052.94,F-00006922
6923,2025-12-25 12:48:18,1811,2,1,3,507.54,0.00,507.54,F-00006923
6924,2025-01-13 05:09:14,2942,1,1,1,51458.56,0.00,51458.56,F-00006924
6925,2024-06-24 21:50:29,4038,5,1,2,223839.48,0.00,223839.48,F-00006925
6926,2024-05-01 21:05:02,1747,3,1,1,174055.28,0.00,174055.28,F-00006926
6927,2025-03-02 17:17:08,694,1,1,3,97626.34,0.00,97626.34,F-00006927
6928,2024-04-25 10:48:24,3405,10,1,3,99977.62,0.00,99977.62,F-00006928
6929,2024-07-23 18:48:32,321,4,1,4,48614.92,0.00,48614.92,F-00006929
6930,2025-06-24 18:32:33,2578,5,1,4,68647.09,0.00,68647.09,F-00006930
6931,2023-09-28 06:48:40,4558,14,1,4,8694.59,229.25,8465.34,F-00006931
6932,2024-04-15 12:46:23,276,8,2,1,39935.36,0.00,39935.36,F-00006932
6933,2025-07-18 10:30:29,2395,4,2,3,61603.19,0.00,61603.19,F-00006933
6934,2025-02-28 15:12:45,,11,1,3,184540.46,0.00,184540.46,F-00006934
6935,2025-07-05 13:31:16,940,12,1,2,183433.19,0.00,183433.19,F-00006935
6936,2024-07-23 20:19:39,1426,15,1,2,76239.50,0.00,76239.50,F-00006936
6937,2023-08-10 09:23:09,,15,1,3,243870.80,0.00,243870.80,F-00006937
6938,2025-08-31 03:07:47,2238,8,1,2,48878.66,0.00,48878.66,F-00006938
6939,2023-04-24 10:56:53,3426,8,1,1,252163.41,0.00,252163.41,F-00006939
6940,2023-12-03 18:32:52,,6,1,3,65162.81,923.04,64239.77,F-00006940
6941,2024-05-16 07:03:35,1935,8,1,3,42488.95,0.00,42488.95,F-00006941
6942,2025-06-22 00:47:01,2533,8,1,3,416982.73,0.00,416982.73,F-00006942
6943,2023-01-04 07:41:44,3170,11,1,1,106347.25,0.00,106347.25,F-00006943
6944,2023-04-25 21:59:26,166,5,1,3,39987.76,0.00,39987.76,F-00006944
6945,2024-06-26 21:30:20,4790,6,1,1,67813.22,0.00,67813.22,F-00006945
6946,2023-09-04 15:07:40,4386,8,1,1,27722.24,0.00,27722.24,F-00006946
6947,2024-10-01 18:49:18,2507,7,1,5,17200.93,0.00,17200.93,F-00006947
6948,2024-01-19 16:38:38,3933,8,1,1,53282.02,0.00,53282.02,F-00006948
6949,2023-06-06 14:05:16,4860,12,1,2,52445.73,0.00,52445.73,F-00006949
6950,2025-01-31 10:10:34,4499,5,2,3,193280.88,0.00,193280.88,F-00006950
6951,2024-08-26 13:22:43,754,3,2,2,42813.28,0.00,42813.28,F-00006951
6952,2025-11-08 15:04:20,2490,14,1,3,67004.34,5276.21,61728.13,F-00006952
6953,2025-11-18 19:50:14,467,6,1,2,61591.19,0.00,61591.19,F-00006953
6954,2025-11-04 16:09:57,2383,5,1,1,76873.95,0.00,76873.95,F-00006954
6955,2024-02-20 06:21:28,,13,1,2,175481.40,0.00,175481.40,F-00006955
6956,2025-04-24 10:55:25,1649,2,3,3,110897.97,0.00,110897.97,F-00006956
6957,2025-05-26 12:22:01,,1,1,2,57299.40,0.00,57299.40,F-00006957
6958,2025-06-02 18:15:19,4702,6,1,1,59204.25,0.00,59204.25,F-00006958
6959,2025-09-15 15:34:33,3967,8,1,1,18193.52,0.00,18193.52,F-00006959
6960,2025-08-03 10:43:22,4734,3,3,2,22609.02,0.00,22609.02,F-00006960
6961,2025-11-14 10:12:05,2893,15,1,3,141116.79,0.00,141116.79,F-00006961
6962,2025-12-21 15:51:38,586,13,2,3,149229.24,18493.37,130735.87,F-00006962
6963,2025-05-30 18:23:07,2212,7,1,2,151061.62,0.00,151061.62,F-00006963
6964,2024-08-18 08:21:51,834,7,1,5,229169.33,11553.92,217615.41,F-00006964
6965,2024-05-09 12:45:16,3026,11,3,1,165705.16,4386.96,161318.20,F-00006965
6966,2024-02-19 12:01:22,2204,14,1,1,69290.73,0.00,69290.73,F-00006966
6967,2025-01-15 07:03:38,2703,1,3,3,27612.12,0.00,27612.12,F-00006967
6968,2024-08-28 16:13:42,4328,14,2,1,24447.21,0.00,24447.21,F-00006968
6969,2023-06-16 07:31:47,4674,5,1,3,137309.89,0.00,137309.89,F-00006969
6970,2024-11-27 16:38:30,2756,6,3,1,90650.84,0.00,90650.84,F-00006970
6971,2023-01-23 08:52:49,510,13,1,4,22844.78,0.00,22844.78,F-00006971
6972,2025-11-17 18:22:54,3146,9,1,1,44332.70,0.00,44332.70,F-00006972
6973,2024-12-16 14:25:50,4218,6,1,2,112045.85,0.00,112045.85,F-00006973
6974,2024-03-25 23:47:07,489,4,2,1,17432.73,0.00,17432.73,F-00006974
6975,2023-05-05 10:17:17,1880,4,1,1,173205.05,0.00,173205.05,F-00006975
6976,2023-06-09 03:48:05,498,13,1,3,34679.21,92.69,34586.52,F-00006976
6977,2024-02-13 16:13:15,,15,1,4,26104.90,0.00,26104.90,F-00006977
6978,2023-11-24 17:01:56,1960,5,3,1,175738.11,1516.19,174221.92,F-00006978
6979,2025-05-09 14:57:19,560,14,3,3,41526.05,0.00,41526.05,F-00006979
6980,2023-05-10 15:35:19,2858,6,1,2,23529.80,0.00,23529.80,F-00006980
6981,2023-03-21 17:37:08,772,3,3,2,3799.36,0.00,3799.36,F-00006981
6982,2025-11-26 10:32:43,453,1,1,2,65137.70,0.00,65137.70,F-00006982
6983,2025-06-24 17:22:03,1498,9,1,2,62122.35,0.00,62122.35,F-00006983
6984,2024-08-29 18:52:04,1575,6,3,2,44781.40,0.00,44781.40,F-00006984
6985,2023-11-24 20:28:57,1380,6,3,3,93030.91,0.00,93030.91,F-00006985
6986,2024-10-20 23:08:21,,9,1,2,47542.90,0.00,47542.90,F-00006986
6987,2024-11-01 11:50:50,3260,7,1,2,138409.72,0.00,138409.72,F-00006987
6988,2023-01-04 13:07:52,834,2,2,3,71451.56,0.00,71451.56,F-00006988
6989,2025-12-17 15:08:59,3899,12,2,2,63726.94,0.00,63726.94,F-00006989
6990,2023-04-07 09:24:40,,9,3,3,52866.62,0.00,52866.62,F-00006990
6991,2024-08-13 16:17:51,,7,1,1,82131.76,0.00,82131.76,F-00006991
6992,2025-11-09 15:21:52,3420,11,1,1,5015.56,0.00,5015.56,F-00006992
6993,2024-11-21 14:16:38,3819,15,1,4,76163.68,0.00,76163.68,F-00006993
6994,2024-02-05 17:05:28,2408,9,1,3,87681.21,0.00,87681.21,F-00006994
6995,2023-07-19 11:49:04,4187,12,2,2,13963.71,0.00,13963.71,F-00006995
6996,2025-04-02 19:34:46,4076,1,2,3,116649.16,6980.72,109668.44,F-00006996
6997,2024-10-19 08:30:56,3895,7,1,3,85820.68,0.00,85820.68,F-00006997
6998,2025-09-28 16:51:31,3592,1,1,1,54197.82,0.00,54197.82,F-00006998
6999,2024-07-18 15:42:59,30,4,1,2,120653.73,0.00,120653.73,F-00006999
7000,2024-12-13 08:25:13,743,15,1,1,86504.51,0.00,86504.51,F-00007000
7001,2023-09-15 15:53:11,3506,6,1,3,65292.02,0.00,65292.02,F-00007001
7002,2025-08-07 15:51:03,880,11,3,3,65688.26,0.00,65688.26,F-00007002
7003,2023-01-08 09:55:20,840,11,1,2,24626.74,0.00,24626.74,F-00007003
7004,2024-04-28 13:12:11,3855,12,2,3,10188.35,0.00,10188.35,F-00007004
7005,2025-10-14 08:35:50,1457,12,1,2,36967.94,0.00,36967.94,F-00007005
7006,2024-01-05 12:17:57,2254,2,1,4,1134.65,0.00,1134.65,F-00007006
7007,2023-08-13 11:06:51,1942,12,1,2,101429.97,0.00,101429.97,F-00007007
7008,2025-07-05 13:07:13,112,4,1,5,42561.57,0.00,42561.57,F-00007008
7009,2023-06-07 13:53:45,1705,4,2,2,37463.60,0.00,37463.60,F-00007009
7010,2024-11-08 13:08:31,538,14,1,5,180655.62,313.37,180342.25,F-00007010
7011,2025-01-08 11:10:49,3546,1,1,3,95373.35,0.00,95373.35,F-00007011
7012,2025-06-10 19:11:58,4472,10,2,3,20593.39,0.00,20593.39,F-00007012
7013,2023-12-25 13:24:37,4823,4,1,2,45893.55,0.00,45893.55,F-00007013
7014,2024-06-28 14:59:43,3911,1,2,1,166392.21,0.00,166392.21,F-00007014
7015,2024-12-13 09:37:51,,13,1,4,14731.99,0.00,14731.99,F-00007015
7016,2024-11-26 06:51:56,2485,3,1,1,166924.68,0.00,166924.68,F-00007016
7017,2025-08-29 10:49:19,1911,7,1,1,197523.73,16285.65,181238.08,F-00007017
7018,2023-06-18 12:38:26,,6,1,5,264197.55,0.00,264197.55,F-00007018
7019,2025-12-10 09:59:14,,10,1,5,192996.91,0.00,192996.91,F-00007019
7020,2023-05-18 15:31:45,1487,8,3,2,337844.19,2430.75,335413.44,F-00007020
7021,2025-02-07 09:00:33,4074,9,2,4,40895.38,0.00,40895.38,F-00007021
7022,2024-05-15 07:48:03,43,15,1,3,54347.50,7938.87,46408.63,F-00007022
7023,2025-05-24 12:17:34,1715,7,1,3,135573.07,1221.57,134351.50,F-00007023
